Raw_Affiliation,Latitude,Longitude,in_science_park_osm,park_name_osm,univ_research_count,nearest_station_m,nearest_junction_m,method_used_osm,park_name_gt,nearest_park_wikidata_id,distance_to_park_m,in_science_park_gt,agree
"Department I of Internal Medicine, University Hospital Cologne, 50937 Cologne, Germany; Center for Molecular Medicine Cologne (CMMC), 50931 Cologne, Germany. Electronic address: markus.chmielewski@uk-koeln.de",50.93232,6.9181725,False,,4.0,1437.6545549823395,3329.26124617184,B_density_fallback,TechnologiePark Bergisch Gladbach,Q28770190,19079.2,False,True
"State Grid Key Laboratory of Power Industrial Chip Reliability Technology, Beijing Smart-Chip Microelectronics Technology Company Ltd., Beijing, China",39.9057136,116.3912972,False,,4.0,316.3565947084334,1622.5489563040494,B_density_fallback,Zhongguancun,Q197834,10939.9,False,True
"Advanced Semiconductor Research Center, Korea Electrotechnology Research Institute, 12, Jeongiui-gil, Seongsan-gu, Changwon-si, Gyeongsangnam-do, 51543, Republic of Korea",35.3252445,129.0289851,False,,2.0,873.0341966872768,334.6098920203032,B_density_fallback,Yakushima Botanical Research Park,Q140289253,582763.6,False,True
"Power Semiconductor Research Division, Korea Electrotechnology Research Institute, 12, Jeongiui-gil, Seongsan-gu, Changwon-si, Gyeongsangnam-do, 51543, Republic of Korea",35.3252445,129.0289851,False,,2.0,873.0341966872768,334.6098920203032,B_density_fallback,Yakushima Botanical Research Park,Q140289253,582763.6,False,True
"EtaMax Co. Ltd., 280-17, Saneop-ro 155 Beon-gil, Gwonseon-gu, Suwon-si, Gyeonggi-do, 16648, Republic of Korea",37.2351228,127.0092162,False,,0.0,1076.4842653374196,,B_density_fallback,Kyoto Research Park,Q11374832,822309.2,False,True
"Department of Materials Science and Engineering, Chungnam National University, 99 Daehak-ro, Yuseong-gu, Daejeon, 34134, Republic of Korea",36.3721692,127.3469729,False,,20.0,2073.861641194292,1576.024875373702,B_density_fallback,Yakushima Botanical Research Park,Q140289253,744283.8,False,True
"State Key Laboratory of Ultra-Precision Machining Technology, Department of Industrial and Systems Engineering, The Hong Kong Polytechnic University, Hong Kong, China",22.3044867,114.1796935,False,,2.0,316.47941533275485,141.03066417580965,B_density_fallback,Hong Kong Science Park,Q839210,13956.9,False,True
"Central Research Institute of Electric Power Industry (CRIEPI), 2-6-1 Nagasaka, Yokosuka, Kanagawa, 240-0196, Japan",35.4715374,139.6275073,False,,4.0,1.725913985826294,311.25439772849506,B_density_fallback,King Skyfront,Q28683746,14222.4,False,True
"MIRISE Technologies Corporation, 500-1 Minamiyama, Komenoki, Nisshin, Aichi, 470-0111, Japan",35.1830419,136.9025552,False,,3.0,313.66651912064043,615.0418261181193,B_density_fallback,Kyoto Research Park,Q11374832,108024.8,False,True
"Department of Electronics and Communication Engineering, Faculty of Engineering and Information Technology, Integral University, Lucknow, Uttar Pradesh, India",26.9586164,81.0000896,False,,0.0,,,B_density_fallback,"Hi-Tech City, Kaliakoir",Q97497375,979858.8,False,True
"Department of Electronics and Communication Engineering, Pranveer Singh Institute of Technology, Kanpur, Uttar Pradesh, India",26.4503205,80.1921224,False,,0.0,,,B_density_fallback,"Hi-Tech City, Kaliakoir",Q97497375,1043022.4,False,True
"Department of Technical Education, Dr. A.P.J. Abdul Kalam Technical University, Lucknow, Uttar Pradesh, India",26.8381,80.9346001,False,,1.0,45.294769032097335,,B_density_fallback,"Hi-Tech City, Kaliakoir",Q97497375,982232.8,False,True
"College of Electrical Engineering, Qingdao University, Qingdao, China",35.9816964,120.1623183,False,,0.0,703.3456325360721,2540.1945927587703,B_density_fallback,Linyi National High-Tech Zone,Q120017310,205285.6,False,True
"School of Electrical Engineering, China University of Mining and Technology, Xuzhou, China",34.2146056,117.1380776,False,,1.0,737.3496398150443,,B_density_fallback,Linyi National High-Tech Zone,Q120017310,133328.6,False,True
"School of Engineering and Technology, University of Technology Sarawak,CRISD,Malaysia",,,,,,,,no_coordinates,,,,,
"CRISD, School of Engineering and Technology, University of Technology Sarawak, Malaysia",2.3412444,111.8447989,False,,2.0,,,B_density_fallback,Singapore Science Park,Q7523109,903791.2,False,True
"Mohan Babu University,Department of Electrical and Electronics Engineering,India",8.5454285,76.9078459,False,,4.0,,,B_density_fallback,International Tech Park Bangalore,Q4357999,501941.3,False,True
"Department of Electrical and Electronics Engineering, Mohan Babu University, India",13.6203464,79.2902977,False,,4.0,2562.1059507460964,,B_density_fallback,International Tech Park Bangalore,Q4357999,182410.4,False,True
"Marbaselios College of Engineering and Technology,Electrical Engineering Department,India",22.4963206,88.3716345,False,,7.0,370.6754956690985,2709.599502101896,B_density_fallback,"Sheikh Kamal IT Training and Incubation Center, Barishal",Q138634659,204456.0,False,True
"Electrical Engineering Department, Marbaselios College of Engineering and Technology, India",,,,,,,,no_coordinates,,,,,
"Stella Mary&#x0027;s college of Engineering,Department of Electrical and Electronics Engineering,India",8.5454285,76.9078459,False,,4.0,,,B_density_fallback,International Tech Park Bangalore,Q4357999,501941.3,False,True
"School of Electrical Engineering, Vellore Institute of Technology,India",12.9697498,79.1606601,False,,0.0,3198.361397090928,,B_density_fallback,International Tech Park Bangalore,Q4357999,154391.2,False,True
"School of Electrical Engineering, Vellore Institute of Technology, India",12.9697498,79.1606601,False,,0.0,3198.361397090928,,B_density_fallback,International Tech Park Bangalore,Q4357999,154391.2,False,True
"EnergyVille, imo-imomec, Thor Park 8320, 3600 Genk, Belgium",50.9957309,5.5388885,False,,0.0,,1841.6521563658705,B_density_fallback,Limburg Science Park,Q1091661,12323.8,False,True
"Hasselt University, imo-imomec, Martelarenlaan 42, 3500 Hasselt, Belgium",50.9336328,5.3423249,False,,5.0,1078.0429560715515,2339.838435180812,B_density_fallback,Limburg Science Park,Q1091661,3868.9,False,True
"Imec, imo-imomec, Thor Park 8320, 3600 Genk, Belgium",50.9957309,5.5388885,False,,0.0,,1841.6521563658705,B_density_fallback,Limburg Science Park,Q1091661,12323.8,False,True
"KU Leuven, Kasteelpark Arenberg 40, Leuven, Heverlee, Belgium",50.8685177,4.6534157,False,,24.0,3824.1473563714144,0.0,B_density_fallback,Da Vinci Research Park,Q3011553,16970.5,False,True
"Institute of Modern Physics, Chinese Academy of Sciences 1 , Lanzhou 730000, China",36.0526223,103.8394984,False,,3.0,104.38227934045048,,B_density_fallback,Zhongguancun,Q197834,1175138.2,False,True
"School of Nuclear Science and Technology, University of Chinese Academy of Sciences 2 , Beijing 100049, China",39.909071,116.24162,False,,5.0,552.4473239118136,1142.7572384078403,B_density_fallback,Zhongguancun,Q197834,9859.4,False,True
"Songshan Lake Materials Laboratory, Dongguan 523808, Guangdong, China",23.0183568,113.7452332,False,,0.0,296.5419064921752,,B_density_fallback,Longhua Science and Technology Park,Q25105169,50537.4,False,True
"the School of Nuclear Science and Technology, University of Chinese Academy of Sciences, Beijing 100049, China",39.907697,116.2440577,False,,6.0,294.4892764985323,1225.058932205183,B_density_fallback,Zhongguancun,Q197834,9866.0,False,True
"Nanjing Electronic Devices Institute, Nanjing 210016, China",32.0438284,118.7788631,False,,5.0,16.029906683339085,1915.3843390335308,B_density_fallback,Hefei Xinzhan Hi-tech Industry Development Zone,Q45007283,122024.0,False,True
"with the Institute of Modern Physics, Chinese Academy of Sciences, Lanzhou 730000, China",36.0525741,103.8568031,False,,4.0,312.70056761979083,3683.030815829831,B_density_fallback,Zhongguancun,Q197834,1173737.3,False,True
"the Institute of Physics, Chinese Academy of Sciences, Beijing 100190, China",39.9093367,116.3297146,False,,9.0,245.952247426166,1473.53159133774,B_density_fallback,Zhongguancun,Q197834,8181.0,False,True
"Institute of Physics, Chinese Academy of Sciences 4 , Beijing 100190, China",40.0409927,116.4117917,False,,3.0,306.8198466018137,2234.7801998244317,B_density_fallback,TusPark,Q17028810,9126.6,False,True
"Songshan Lake Materials Laboratory 3 , Dongguan 523808, Guangdong, China",23.0183568,113.7452332,False,,0.0,296.5419064921752,,B_density_fallback,Longhua Science and Technology Park,Q25105169,50537.4,False,True
"Nanjing Electronic Devices Institute 5 , Nanjing 210016, China",32.0438284,118.7788631,False,,5.0,16.029906683339085,1915.3843390335308,B_density_fallback,Hefei Xinzhan Hi-tech Industry Development Zone,Q45007283,122024.0,False,True
"Hebei Key Laboratory of New Semiconductor Materials, No. 21 Changsheng Street, Luquan Economic Dev. Zone, Hebei 050200, PR China",,,,,,,,no_coordinates,,,,,
"Hebei Poshing Electronics Technology Co. Ltd., No. 21 Changsheng Street, Luquan Economic Dev. Zone, Hebei 050200, PR China",,,,,,,,no_coordinates,,,,,
"Electrical Engineering Department, Ajman University, Ajman, United Arab Emirates",25.4127618,55.5063537,False,,2.0,,1619.9785154963065,B_density_fallback,Dubai Internet City,Q1262899,49615.7,False,True
"School of Microelectronics, Xi'an Jiaotong University, Xi'an, 700049, China",34.2172159,108.937846,False,,15.0,508.426441972521,3088.837031977711,B_density_fallback,Changsha High-Tech Industrial Development Zone,Q17030796,765471.4,False,True
"Global Energy Interconnection Research Institute Co., Ltd., Beijing, 102209, PR China",-23.475727,-46.8575864,False,,1.0,,3469.94757565965,B_density_fallback,Parque CienTec,Q53588580,30913.3,False,True
"Royal Institute of Technology KTH School of EECS, P.O. Box Electrum 229, SE 164 40, Kista, Sweden",59.4002778,17.9503137,False,,3.0,547.3960534905269,467.3147666575833,B_density_fallback,Karolinska Institutet Science Park,Q65195550,6894.0,False,True
"Ascatron AB, Isafjordsg 22, SE 164 40, Kista, Sweden",59.4002778,17.9503137,False,,3.0,547.3960534905269,467.3147666575833,B_density_fallback,Karolinska Institutet Science Park,Q65195550,6894.0,False,True
"Linköping University, IFM, SE 581 83, Linköping, Sweden",58.3981673,15.5747176,False,,1.0,3614.004240249865,902.3653011678684,B_density_fallback,Linköping Science Park,Q4884724,951.8,True,False
"UNB,ECE Department,Fredericton,NB,Canada",45.9488278,-66.6291827,False,,9.0,,971.1863328078048,B_density_fallback,Québec Metro High Tech Park (Canada),Q59535539,371685.1,False,True
"ECE Department, UNB, Fredericton, NB, Canada",45.9488278,-66.6291827,False,,9.0,,971.1863328078048,B_density_fallback,Québec Metro High Tech Park (Canada),Q59535539,371685.1,False,True
"Meishan Boya Advanced Materials Co., Ltd, Meishan 620000, China",29.9866838,103.7790009,False,,0.0,2411.884848506697,1137.0383434133785,B_density_fallback,Changsha High-Tech Industrial Development Zone,Q17030796,907257.9,False,True
"Meishan Tianle Semiconductor Material Co., Ltd, Meishan 620000, China",29.9866838,103.7790009,False,,0.0,2411.884848506697,1137.0383434133785,B_density_fallback,Changsha High-Tech Industrial Development Zone,Q17030796,907257.9,False,True
"School of Earth and Space Sciences, Peking University, Beijing 100871, China",39.9918215,116.3039468,False,,37.0,505.7737718139871,856.9965014536427,B_density_fallback,Zhongguancun,Q197834,1259.0,True,False
"Electronics & Telecommunication Engineering, Rajshahi University of Engineering & Technology, Rajshahi, Bangladesh",24.6285432,89.0376862,False,,0.0,,,B_density_fallback,"Hi-Tech City, Kaliakoir",Q97497375,135723.6,False,True
"Department of Mechanics, School of Mechanical Engineering, Tianjin University, Tianjin 300072, China",39.1072533,117.1778919,False,,9.0,543.8965277260252,888.6610188794737,B_density_fallback,Zhongguancun,Q197834,122450.5,False,True
"Tianjin Key Laboratory of Modern Engineering Mechanics, Tianjin 300072, China",39.0844064,117.1957475,False,,4.0,281.232578872957,2227.1766458778634,B_density_fallback,Zhongguancun,Q197834,125406.1,False,True
"Key Laboratory for Ligh-weight Materials, Nanjing Tech University, Nanjing, China",32.0438284,118.7788631,False,,5.0,16.029906683339085,1915.3843390335308,B_density_fallback,Hefei Xinzhan Hi-tech Industry Development Zone,Q45007283,122024.0,False,True
"School of Advanced Technology, Xi’an Jiaotong Liverpool University, Suzhou, China",31.2757194,120.7354789,False,,21.0,425.7639317773026,3148.362885230257,B_density_fallback,Huawei Lianqiuhu,Q134884779,32015.0,False,True
"School of Advanced Technology, Xi'an Jiaotong Liverpool University, Suzhou, China",31.2757194,120.7354789,False,,21.0,425.7639317773026,3148.362885230257,B_density_fallback,Huawei Lianqiuhu,Q134884779,32015.0,False,True
"ZINSIGHT Technology (Shanghai) Co., Ltd., Shanghai, China",31.1909408,121.5984896,False,,3.0,974.7773885547116,1508.9903404129352,B_density_fallback,Zhangjiang Hi-Tech Park,Q986206,2186.4,False,True
"Sreevidyanikethan Engineering College,Department of Electrical and Electronics Engineering,India",8.5454285,76.9078459,False,,4.0,,,B_density_fallback,International Tech Park Bangalore,Q4357999,501941.3,False,True
"Department of Electrical and Electronics Engineering, Sreevidyanikethan Engineering College, India",,,,,,,,no_coordinates,,,,,
"Department of Electronics and Communication Engineering, Indian Institute of Technology Roorkee, Roorkee, India",29.8661656,77.8957348,False,,3.0,2545.9624768007675,2799.3816914300182,B_density_fallback,Dhirubhai Ambani Knowledge City,Q5269620,1293812.6,False,True
"Department of Electronics and Communication Engineering, Indian Institute of Technology Roorkee, Roorkee-, Uttarakhand, India",29.8661656,77.8957348,False,,3.0,2545.9624768007675,2799.3816914300182,B_density_fallback,Dhirubhai Ambani Knowledge City,Q5269620,1293812.6,False,True
"Karunya Institute of Technology and Sciences, Tamil Nadu, India",11.3323723,78.6098639,False,,0.0,,,B_density_fallback,International Tech Park Bangalore,Q4357999,206929.5,False,True
"Jyothi Engineering College, Kerala, India",10.7278631,76.2896699,False,,0.0,991.5280851258276,,B_density_fallback,International Tech Park Bangalore,Q4357999,296298.0,False,True
"Department of Electrical Engineering and Andlinger Center for Energy and the Environment, Princeton University, Princeton, NJ, USA",40.3386752,-74.6583655,False,,2.0,387.0487339579329,1853.728713146463,B_density_fallback,University City Science Center,Q7894587,62153.9,False,True
"Renesas Electronics, Chandler, AZ, USA",33.3062031,-111.841185,False,,1.0,,2198.45472511874,B_density_fallback,University of Utah Research Park,Q7896520,828580.7,False,True
"Department of Electrical, Computer and Energy Engineering and the Colorado Power Electronics Center, University of Colorado, Boulder, USA",40.0075984,-105.2691008,False,,4.0,,990.8024591956456,B_density_fallback,University of Utah Research Park,Q7896520,561550.9,False,True
"Department of Electrical, Computer and Energy Engineering and the Colorado Power Electronics Center, University of Colorado, Boulder, CO, USA",40.0075984,-105.2691008,False,,4.0,,990.8024591956456,B_density_fallback,University of Utah Research Park,Q7896520,561550.9,False,True
"Institute of Wide Bandgap Semiconductors and Future Lighting, Academy for Engineering & Technology, Fudan University, Shanghai 200433, China",31.3011748,121.4974703,False,,6.0,380.5206009146293,391.081219646492,B_density_fallback,Zhangjiang Hi-Tech Park,Q986206,14926.9,False,True
